hospital_id,survey_id,overall_rating,comments,optional_fields_omitted
"Hospital #375","S07493",5,"Nursing staff was attentive",0
"Hospital #375","S07494",4,"Very satisfied with treatment",0
"Hospital #375","S07495",4,"Nursing staff was attentive",0
"Hospital #375","S07496",5,"Nursing staff was attentive",1
"Hospital #375","S07497",3,"Long wait time in ER",1
"Hospital #375","S07498",1,"Medication explanation unclear",0
"Hospital #375","S07499",1,"Discharged too early",0
"Hospital #375","S07500",2,"Rude front desk staff",0
"Hospital #376","S07501",4,"Excellent care from Dr. Smith",0
"Hospital #376","S07502",4,"Good experience overall",0
"Hospital #376","S07503",5,"Nursing staff was attentive",1
"Hospital #376","S07504",4,"Clean facilities",0
"Hospital #376","S07505",4,"Excellent care from Dr. Smith",0
"Hospital #376","S07506",4,"Excellent care from Dr. Smith",0
"Hospital #376","S07507",4,"Excellent care from Dr. Smith",1
"Hospital #376","S07508",5,"Very satisfied with treatment",0
"Hospital #376","S07509",5,"Very satisfied with treatment",1
"Hospital #376","S07510",5,"Clean facilities",0
"Hospital #376","S07511",5,"Very satisfied with treatment",0
"Hospital #376","S07512",4,"Good experience overall",1
"Hospital #376","S07513",5,"Clean facilities",0
"Hospital #376","S07514",5,"Would recommend to friends",0
"Hospital #376","S07515",5,"Professional environment",0
"Hospital #376","S07516",4,"Quick and efficient service",1
"Hospital #376","S07517",2,"Medication explanation unclear",2
"Hospital #376","S07518",3,"Rude front desk staff",0
"Hospital #376","S07519",2,"Discharged too early",2
"Hospital #376","S07520",2,"Poor communication about diagnosis",2
"Hospital #377","S07521",5,"Very satisfied with treatment",1
"Hospital #377","S07522",5,"Nursing staff was attentive",0
"Hospital #377","S07523",4,"Would recommend to friends",0
"Hospital #377","S07524",4,"Would recommend to friends",0
"Hospital #377","S07525",5,"Professional environment",0
"Hospital #377","S07526",5,"Would recommend to friends",0
"Hospital #377","S07527",5,"Professional environment",1
"Hospital #377","S07528",5,"Excellent care from Dr. Smith",1
"Hospital #377","S07529",5,"Quick and efficient service",0
"Hospital #377","S07530",4,"Professional environment",1
"Hospital #377","S07531",5,"Good experience overall",1
"Hospital #377","S07532",5,"Clean facilities",0
"Hospital #377","S07533",5,"Quick and efficient service",0
"Hospital #377","S07534",4,"Quick and efficient service",0
"Hospital #377","S07535",4,"Good experience overall",0
"Hospital #377","S07536",5,"Excellent care from Dr. Smith",1
"Hospital #377","S07537",1,"Unresolved complaints",1
"Hospital #377","S07538",3,"Billing issues unresolved",0
"Hospital #377","S07539",3,"Billing issues unresolved",2
"Hospital #377","S07540",2,"Discharged too early",0
"Hospital #378","S07541",5,"Professional environment",0
"Hospital #378","S07542",5,"Very satisfied with treatment",0
"Hospital #378","S07543",5,"Quick and efficient service",0
"Hospital #378","S07544",4,"Nursing staff was attentive",0
"Hospital #378","S07545",4,"Very satisfied with treatment",0
"Hospital #378","S07546",5,"Good experience overall",0
"Hospital #378","S07547",4,"Very satisfied with treatment",1
"Hospital #378","S07548",4,"Nursing staff was attentive",1
"Hospital #378","S07549",5,"Very satisfied with treatment",0
"Hospital #378","S07550",5,"Clean facilities",1
"Hospital #378","S07551",4,"Professional environment",1
"Hospital #378","S07552",4,"Nursing staff was attentive",1
"Hospital #378","S07553",5,"Professional environment",0
"Hospital #378","S07554",5,"Good experience overall",0
"Hospital #378","S07555",5,"Would recommend to friends",0
"Hospital #378","S07556",5,"Would recommend to friends",0
"Hospital #378","S07557",1,"Poor communication about diagnosis",0
"Hospital #378","S07558",3,"Unresolved complaints",0
"Hospital #378","S07559",2,"Rude front desk staff",0
"Hospital #378","S07560",1,"Medication explanation unclear",0
"Hospital #379","S07561",4,"Good experience overall",0
"Hospital #379","S07562",4,"Would recommend to friends",0
"Hospital #379","S07563",5,"Good experience overall",1
"Hospital #379","S07564",5,"Professional environment",1
"Hospital #379","S07565",4,"Professional environment",1
"Hospital #379","S07566",5,"Quick and efficient service",0
"Hospital #379","S07567",4,"Good experience overall",1
"Hospital #379","S07568",5,"Very satisfied with treatment",1
"Hospital #379","S07569",5,"Clean facilities",0
"Hospital #379","S07570",4,"Nursing staff was attentive",1
"Hospital #379","S07571",5,"Good experience overall",0
"Hospital #379","S07572",4,"Very satisfied with treatment",1
"Hospital #379","S07573",4,"Very satisfied with treatment",1
"Hospital #379","S07574",5,"Clean facilities",0
"Hospital #379","S07575",4,"Good experience overall",0
"Hospital #379","S07576",4,"Nursing staff was attentive",0
"Hospital #379","S07577",3,"Discharged too early",0
"Hospital #379","S07578",3,"Billing issues unresolved",1
"Hospital #379","S07579",2,"Medication explanation unclear",0
"Hospital #379","S07580",2,"Discharged too early",0
"Hospital #380","S07581",4,"Would recommend to friends",0
"Hospital #380","S07582",5,"Clean facilities",0
"Hospital #380","S07583",4,"Nursing staff was attentive",1
"Hospital #380","S07584",4,"Clean facilities",1
"Hospital #380","S07585",5,"Would recommend to friends",0
"Hospital #380","S07586",5,"Very satisfied with treatment",1
"Hospital #380","S07587",5,"Quick and efficient service",1
"Hospital #380","S07588",5,"Excellent care from Dr. Smith",1
"Hospital #380","S07589",4,"Excellent care from Dr. Smith",0
"Hospital #380","S07590",5,"Very satisfied with treatment",0
"Hospital #380","S07591",5,"Clean facilities",0
"Hospital #380","S07592",5,"Professional environment",0
"Hospital #380","S07593",4,"Quick and efficient service",1
"Hospital #380","S07594",4,"Clean facilities",0
"Hospital #380","S07595",4,"Quick and efficient service",0
"Hospital #380","S07596",4,"Would recommend to friends",0
"Hospital #380","S07597",2,"Unresolved complaints",1
"Hospital #380","S07598",1,"Billing issues unresolved",0
"Hospital #380","S07599",1,"Discharged too early",0
"Hospital #380","S07600",3,"Billing issues unresolved",2
"Hospital #381","S07601",4,"Good experience overall",0
"Hospital #381","S07602",5,"Quick and efficient service",1
"Hospital #381","S07603",5,"Nursing staff was attentive",1
"Hospital #381","S07604",4,"Would recommend to friends",0
"Hospital #381","S07605",5,"Excellent care from Dr. Smith",1
"Hospital #381","S07606",4,"Excellent care from Dr. Smith",0
"Hospital #381","S07607",4,"Good experience overall",0
"Hospital #381","S07608",5,"Nursing staff was attentive",1
"Hospital #381","S07609",4,"Quick and efficient service",1
"Hospital #381","S07610",4,"Professional environment",1
"Hospital #381","S07611",5,"Professional environment",1
"Hospital #381","S07612",5,"Professional environment",0
"Hospital #381","S07613",4,"Very satisfied with treatment",1
"Hospital #381","S07614",5,"Good experience overall",0
"Hospital #381","S07615",4,"Good experience overall",1
"Hospital #381","S07616",4,"Clean facilities",1
"Hospital #381","S07617",3,"Medication explanation unclear",1
"Hospital #381","S07618",2,"Billing issues unresolved",0
"Hospital #381","S07619",3,"Unresolved complaints",0
"Hospital #381","S07620",3,"Billing issues unresolved",2
"Hospital #382","S07621",5,"Nursing staff was attentive",1
"Hospital #382","S07622",5,"Very satisfied with treatment",0
"Hospital #382","S07623",4,"Quick and efficient service",0
"Hospital #382","S07624",4,"Quick and efficient service",0
"Hospital #382","S07625",4,"Excellent care from Dr. Smith",1
"Hospital #382","S07626",5,"Excellent care from Dr. Smith",1
"Hospital #382","S07627",5,"Good experience overall",1
"Hospital #382","S07628",4,"Clean facilities",1
"Hospital #382","S07629",5,"Very satisfied with treatment",1
"Hospital #382","S07630",5,"Excellent care from Dr. Smith",1
"Hospital #382","S07631",5,"Excellent care from Dr. Smith",1
"Hospital #382","S07632",5,"Clean facilities",1
"Hospital #382","S07633",4,"Would recommend to friends",1
"Hospital #382","S07634",5,"Clean facilities",0
"Hospital #382","S07635",5,"Would recommend to friends",0
"Hospital #382","S07636",4,"Good experience overall",1
"Hospital #382","S07637",3,"Billing issues unresolved",1
"Hospital #382","S07638",1,"Rude front desk staff",2
"Hospital #382","S07639",3,"Billing issues unresolved",2
"Hospital #382","S07640",2,"Medication explanation unclear",0
"Hospital #383","S07641",4,"Professional environment",0
"Hospital #383","S07642",4,"Excellent care from Dr. Smith",0
"Hospital #383","S07643",4,"Would recommend to friends",1
"Hospital #383","S07644",4,"Good experience overall",1
"Hospital #383","S07645",5,"Very satisfied with treatment",1
"Hospital #383","S07646",5,"Very satisfied with treatment",1
"Hospital #383","S07647",5,"Excellent care from Dr. Smith",0
"Hospital #383","S07648",4,"Very satisfied with treatment",0
"Hospital #383","S07649",5,"Good experience overall",1
"Hospital #383","S07650",4,"Would recommend to friends",0
"Hospital #383","S07651",4,"Nursing staff was attentive",0
"Hospital #383","S07652",4,"Quick and efficient service",1
"Hospital #383","S07653",5,"Would recommend to friends",1
"Hospital #383","S07654",4,"Nursing staff was attentive",0
"Hospital #383","S07655",5,"Clean facilities",0
"Hospital #383","S07656",4,"Good experience overall",1
"Hospital #383","S07657",1,"Discharged too early",2
"Hospital #383","S07658",3,"Billing issues unresolved",1
"Hospital #383","S07659",3,"Medication explanation unclear",0
"Hospital #383","S07660",1,"Long wait time in ER",1
"Hospital #384","S07661",5,"Excellent care from Dr. Smith",1
"Hospital #384","S07662",4,"Would recommend to friends",1
"Hospital #384","S07663",4,"Clean facilities",0
"Hospital #384","S07664",4,"Good experience overall",1
"Hospital #384","S07665",4,"Would recommend to friends",0
"Hospital #384","S07666",4,"Good experience overall",1
"Hospital #384","S07667",5,"Good experience overall",1
"Hospital #384","S07668",5,"Quick and efficient service",0
"Hospital #384","S07669",5,"Professional environment",0
"Hospital #384","S07670",5,"Excellent care from Dr. Smith",0
"Hospital #384","S07671",4,"Nursing staff was attentive",0
"Hospital #384","S07672",4,"Very satisfied with treatment",0
"Hospital #384","S07673",5,"Nursing staff was attentive",1
"Hospital #384","S07674",4,"Very satisfied with treatment",0
"Hospital #384","S07675",5,"Very satisfied with treatment",1
"Hospital #384","S07676",4,"Good experience overall",0
"Hospital #384","S07677",3,"Rude front desk staff",2
"Hospital #384","S07678",3,"Discharged too early",2
"Hospital #384","S07679",3,"Average service at best",1
"Hospital #384","S07680",2,"Average service at best",0
"Hospital #385","S07681",4,"Professional environment",0
"Hospital #385","S07682",4,"Very satisfied with treatment",1
"Hospital #385","S07683",4,"Good experience overall",1
"Hospital #385","S07684",4,"Quick and efficient service",1
"Hospital #385","S07685",4,"Clean facilities",0
"Hospital #385","S07686",5,"Professional environment",1
"Hospital #385","S07687",5,"Would recommend to friends",0
"Hospital #385","S07688",4,"Excellent care from Dr. Smith",1
"Hospital #385","S07689",4,"Clean facilities",1
"Hospital #385","S07690",5,"Very satisfied with treatment",0
"Hospital #385","S07691",5,"Would recommend to friends",1
"Hospital #385","S07692",4,"Excellent care from Dr. Smith",0
"Hospital #385","S07693",4,"Very satisfied with treatment",0
"Hospital #385","S07694",5,"Clean facilities",0
"Hospital #385","S07695",5,"Quick and efficient service",0
"Hospital #385","S07696",5,"Very satisfied with treatment",0
"Hospital #385","S07697",2,"Long wait time in ER",0
"Hospital #385","S07698",1,"Poor communication about diagnosis",2
"Hospital #385","S07699",2,"Unresolved complaints",0
"Hospital #385","S07700",1,"Discharged too early",2
"Hospital #386","S07701",4,"Very satisfied with treatment",1
"Hospital #386","S07702",5,"Good experience overall",1
"Hospital #386","S07703",5,"Nursing staff was attentive",0
"Hospital #386","S07704",5,"Nursing staff was attentive",1
"Hospital #386","S07705",4,"Quick and efficient service",1
"Hospital #386","S07706",5,"Professional environment",0
"Hospital #386","S07707",4,"Excellent care from Dr. Smith",0
"Hospital #386","S07708",5,"Nursing staff was attentive",1
"Hospital #386","S07709",5,"Good experience overall",1
"Hospital #386","S07710",5,"Very satisfied with treatment",1
"Hospital #386","S07711",5,"Professional environment",0
"Hospital #386","S07712",5,"Professional environment",0
"Hospital #386","S07713",4,"Would recommend to friends",1
"Hospital #386","S07714",4,"Would recommend to friends",1
"Hospital #386","S07715",5,"Nursing staff was attentive",0
"Hospital #386","S07716",4,"Very satisfied with treatment",1
"Hospital #386","S07717",3,"Long wait time in ER",1
"Hospital #386","S07718",2,"Poor communication about diagnosis",1
"Hospital #386","S07719",2,"Long wait time in ER",1
"Hospital #386","S07720",3,"Unresolved complaints",2
"Hospital #387","S07721",4,"Professional environment",0
"Hospital #387","S07722",5,"Good experience overall",1
"Hospital #387","S07723",4,"Nursing staff was attentive",1
"Hospital #387","S07724",4,"Clean facilities",1
"Hospital #387","S07725",5,"Would recommend to friends",0
"Hospital #387","S07726",5,"Nursing staff was attentive",1
"Hospital #387","S07727",4,"Nursing staff was attentive",0
"Hospital #387","S07728",5,"Good experience overall",1
"Hospital #387","S07729",4,"Would recommend to friends",0
"Hospital #387","S07730",5,"Would recommend to friends",0
"Hospital #387","S07731",5,"Professional environment",0
"Hospital #387","S07732",4,"Very satisfied with treatment",1
"Hospital #387","S07733",4,"Professional environment",1
"Hospital #387","S07734",4,"Professional environment",1
"Hospital #387","S07735",5,"Would recommend to friends",1
"Hospital #387","S07736",4,"Would recommend to friends",1
"Hospital #387","S07737",1,"Billing issues unresolved",0
"Hospital #387","S07738",3,"Average service at best",1
"Hospital #387","S07739",1,"Long wait time in ER",0
"Hospital #387","S07740",3,"Medication explanation unclear",0
"Hospital #388","S07741",5,"Good experience overall",1
"Hospital #388","S07742",4,"Excellent care from Dr. Smith",0
"Hospital #388","S07743",4,"Professional environment",1
"Hospital #388","S07744",4,"Good experience overall",1
"Hospital #388","S07745",4,"Would recommend to friends",0
"Hospital #388","S07746",4,"Professional environment",0
"Hospital #388","S07747",5,"Nursing staff was attentive",0
"Hospital #388","S07748",5,"Clean facilities",1
"Hospital #388","S07749",4,"Very satisfied with treatment",0
